"name_clean","leaid1","years1","state1","leaid_name1","name_raw1","leaid2","years2","state2","leaid_name2","name_raw2"
"patrick clark","4827330","1999-2003","tx","Lexington Isd","Patrick Clark","4832460","2004-2008","tx","New Diana Isd","Patrick Clark"
"patrick colucci","3904351","2012-2014","oh","Ashtabula Area City","Patrick E. Colucci","3904585","2015-2023","oh","Buckeye Local","Patrick E. Colucci"
"patrick cullen","3103060","2001-2003","ne","Ansley Public Schools","PATRICK CULLEN","3104290","2004-2006","ne","Brady Public Schools","PATRICK CULLEN"
"patrick curtin","3607770","2010","ny","Clinton Csd","Dr. Patrick Curtin","3613380","2014","ny","Hamilton Csd","Dr. Patrick Curtin"
"patrick curtin","3607770","2010","ny","Clinton Csd","Dr. Patrick Curtin","3618080","2011","ny","Madison Csd","Mr. Patrick Curtin"
"patrick curtin","3607770","2010","ny","Clinton Csd","Dr. Patrick Curtin","3628140","2012-2013","ny","Stockbridge Valley Csd","Dr. Patrick J Curtin"
"patrick curtin","3618080","2011","ny","Madison Csd","Mr. Patrick Curtin","3613380","2014","ny","Hamilton Csd","Dr. Patrick Curtin"
"patrick curtin","3618080","2011","ny","Madison Csd","Mr. Patrick Curtin","3628140","2012-2013","ny","Stockbridge Valley Csd","Dr. Patrick J Curtin"
"patrick curtin","3628140","2012-2013","ny","Stockbridge Valley Csd","Dr. Patrick J Curtin","3613380","2014","ny","Hamilton Csd","Dr. Patrick Curtin"
"patrick darfler sweeney","3615060","2010-2015, 2023","ny","Hunter-Tannersville Csd","Mr. Patrick Darfler-Sweeney","3603000","2022","ny","Andes Csd","PATRICK DARFLER-SWEENEY"
"patrick dee","3616470","2010-2015","ny","Lake George Csd","Mr. Patrick Dee","3631290","2016-2019, 2021-2024","ny","Whitehall Csd","PATRICK DEE"
"patrick keeney","1713860","2010-2011","il","Elverado Cusd 196","Mr. Patrick Keeney","1720910","2023","il","Kell Cons Sd 2","Patrick Keeney"
"patrick keeney","1713860","2010-2011","il","Elverado Cusd 196","Mr. Patrick Keeney","1722300","2012-2014, 2017-2021","il","Lebanon Cusd 9","Mr. Patrick Keeney"
"patrick keeney","1722300","2012-2014, 2017-2021","il","Lebanon Cusd 9","Mr. Patrick Keeney","1720910","2023","il","Kell Cons Sd 2","Patrick Keeney"
"patrick kelly","4807530","2016-2018","tx","Agua Dulce Isd","Patrick Kelly","4839030","2019-2020","tx","San Saba Isd","Patrick Kelly"
"patrick lee","4102610","2012-2018","or","Camas Valley SD 21J","Patrick Lee","4110680","2018, 2020-2023","or","Rogue River SD 35","Patrick Lee"
"patrick mapes","1808820","2017-2022","in","Perry Township Schools","Patrick Mapes","1810650","2024","in","Hamilton Southeastern Schools","Patrick Mapes"
"patrick michel","3619740","2010","ny","Monticello Csd","Dr. Patrick Michel","3611190","2012","ny","Fonda-Fultonville Csd","Dr. Patrick Michel"
"patrick ningen","3100140","2018-2022","ne","Creek Valley Schools","Patrick Ningen","3100115","2023-2024","ne","North Bend Central Public Schs","Patrick Ningen"
"patrick o toole","4224570","2008-2017","pa","Upper Saint Clair SD","PATRICK O'TOOLE","4217010","2020","pa","North Allegheny SD","PATRICK O'TOOLE"
"patrick odonnell","3910003","2007-2008","oh","Sidney City","Patrick J. ODonnell","3904808","2009-2010","oh","Indian Lake Local","Patrick J. ODonnell"
"patrick olson","5510620","2015-2021","wi","New Richmond School District","Patrick Olson","5505520","2023-2024","wi","Glenwood City School District","Patrick Olson"
"patrick olson","5512180","2013-2014","wi","Prairie Farm Public School District","Patrick Olson","5505520","2023-2024","wi","Glenwood City School District","Patrick Olson"
"patrick olson","5512180","2013-2014","wi","Prairie Farm Public School District","Patrick Olson","5510620","2015-2021","wi","New Richmond School District","Patrick Olson"
"patrick osmond","3100012","2001-2014","ne","Callaway Public Schools","PATRICK OSMOND","3100010","2017","ne","Anselmo-Merna Public Schools","Patrick Osmond"
"patrick osmond","3100012","2001-2014","ne","Callaway Public Schools","PATRICK OSMOND","3100073","2010-2014","ne","Arnold Public Schools","PATRICK OSMOND"
"patrick osmond","3100073","2010-2014","ne","Arnold Public Schools","PATRICK OSMOND","3100010","2017","ne","Anselmo-Merna Public Schools","Patrick Osmond"
"patrick rau","5501470","2015-2017","wi","Bonduel School District","Patrick Rau","5511610","2018-2024","wi","Peshtigo School District","Patrick Rau"
"patrick sanchez","627060","2014-2017","ca","Newark Unified","Partick Sanchez","621990","2022","ca","Live Oak Elementary","Patrick Sanchez"
"patrick slaughter","4845630","2012-2013","tx","Whitesboro Isd","Patrick Slaughter","4808340","2015-2017","tx","Anna Isd","Patrick Slaughter"
"patrick spray","1801890","2014-2022","in","Clark-Pleasant Com School Corp","Patrick Spray","1808820","2023-2024","in","Perry Township Schools","Patrick Spray"
"patrick spray","1806660","2010, 2012","in","Mill Creek Community Sch Corp","Dr Patrick Spray","1801890","2014-2022","in","Clark-Pleasant Com School Corp","Patrick Spray"
"patrick spray","1806660","2010, 2012","in","Mill Creek Community Sch Corp","Dr Patrick Spray","1808820","2023-2024","in","Perry Township Schools","Patrick Spray"
"patrick sturzl","5501830","2016-2022","wi","Bruce School District","Patrick Sturzl","5502580","2023-2024","wi","Clayton School District","Patrick Sturzl"
"patrick tierney","3414100","2011","nj","Rockaway Borough Public Schools","Patrick Tierney","3407800","2016-2017","nj","Jefferson Township Public School District","Patrick Tierney"
"patrick tierney","3414100","2011","nj","Rockaway Borough Public Schools","Patrick Tierney","3414340","2012-2015","nj","Roxbury Township Public Schools","Patrick Tierney"
"patrick tierney","3414340","2012-2015","nj","Roxbury Township Public Schools","Patrick Tierney","3407800","2016-2017","nj","Jefferson Township Public School District","Patrick Tierney"
"patrick torres","4816770","2021-2022","tx","Denver City Isd","Patrick Torres","4844010","2023-2024","tx","Venus Isd","Patrick Torres"
"patrick traynor","602070","2011-2016","ca","Alpine County Unified","Patrick Traynor","622440","2017-2020","ca","Lone Pine Unified","Patrick Traynor"
"patrick traynor","602070","2011-2016","ca","Alpine County Unified","Patrick Traynor","691058","2011-2016","ca","Alpine County Office Of Education","Patrick Traynor"
"patrick traynor","691058","2011-2016","ca","Alpine County Office Of Education","Patrick Traynor","622440","2017-2020","ca","Lone Pine Unified","Patrick Traynor"
"patrick yanik","2600332","2014","mi","St. Clair Co. Academy Of Style","Patrick Yanik","2600976","2014","mi","St. Clair County Career Prep Academy","Patrick Yanik"
"patsy hughey","512870","2013","ar","Stephens School District","HUGHEY, PATSY  .","505410","2014","ar","Dollarway School District","HUGHEY, PATSY"
"patti hafner","614160","2008-2009","ca","Fortuna Union Elementary","Patti Hafner","601420","2012","ca","Fortuna Elem","Patti Hafner"
"patty hilliard wood","1731560","2008-2010","il","Ccsd 204","Patricia Hilliard-Wood","1713410","2011-2013","il","Edinburg Cusd 4","Ms. Patty Hilliard-Wood"
"patty wood","2600267","2008","mi","Arts And Technology Academy Of Pontiac","Patty Wood","2600193","2011-2012, 2014-2015","mi","Grand Blanc Academy","Patty Wood"
"paul amundson","5510980","2008-2011","wi","Omro School District","Paul Amundson","5502160","2013-2021","wi","Campbellsport School District","Paul Amundson"
"paul becker","2004830","2009-2010","ks","North Jackson","Becker, Paul","2004920","2015-2018","ks","Clearwater","Becker, Paul"
"paul becker","2004830","2009-2010","ks","North Jackson","Becker, Paul","2007170","2011-2014","ks","Hesston","Becker, Paul"
"paul becker","2007170","2011-2014","ks","Hesston","Becker, Paul","2004920","2015-2018","ks","Clearwater","Becker, Paul"
"paul berry","3613110","2012-2015","ny","Hadley-Luzerne Csd","Mr. Paul C Berry","3630930","2016-2019","ny","Mount Markham Csd","PAUL BERRY"
"paul bisgard","1920190","2004-2008","ia","Nashua-Plainfield Comm School District","Paul Bisgard","1924960","2010-2013","ia","Rudd-Rockford-Marble Rk","Paul Bisgard"
"paul blanford","5501260","2008","wi","Black River Falls School District","Paul Blanford","5504350","2010-2017","wi","Elmwood School District","Paul Blanford"
"paul blanford","5501260","2008","wi","Black River Falls School District","Paul Blanford","5514820","2020","wi","Thorp School District","Paul Blanford"
"paul blanford","5504350","2010-2017","wi","Elmwood School District","Paul Blanford","5514820","2020","wi","Thorp School District","Paul Blanford"
"paul blessington","4018630","2012","ok","Luther","Paul Blessington","4013890","2013-2024","ok","Harrah","Paul Blessington"
"paul calvert","3100140","2004-2005","ne","Creek Valley Schools","PAUL CALVERT","3100112","2006-2008","ne","Lakeview Community Schools","PAUL CALVERT"
"paul calvert","3106210","2002-2003","ne","Chappell Public Schools","PAUL CALVERT","3100112","2006-2008","ne","Lakeview Community Schools","PAUL CALVERT"
"paul calvert","3106210","2002-2003","ne","Chappell Public Schools","PAUL CALVERT","3100140","2004-2005","ne","Creek Valley Schools","PAUL CALVERT"
"paul caputo","4222260","2013-2019","pa","Southern Columbia Area SD","Paul Caputo","4226400","2023","pa","Williams Valley SD","PAUL CAPUTO"
"paul caputo","4224360","2010-2012","pa","School District","PAUL CAPUTO","4222260","2013-2019","pa","Southern Columbia Area SD","Paul Caputo"
"paul caputo","4224360","2010-2012","pa","School District","PAUL CAPUTO","4226400","2023","pa","Williams Valley SD","PAUL CAPUTO"
"paul casciano","3618690","2010-2014","ny","William Floyd Ufsd","Dr. Paul Casciano","3623490","2016-2019","ny","Port Jefferson Ufsd","PAUL CASCIANO"
"paul cordeiro","607560","2008-2012","ca","Carpinteria Unified","Paul Cordeiro","627180","2013-2015","ca","Newhall","Paul Cordeiro"
"paul craft","3904387","2010-2017","oh","Delaware City","Paul A. Craft","3904675","2021-2022","oh","Buckeye Valley Local","Paul A. Craft"
"paul croghan","1905940","2019-2020, 2023-2024","ia","Cam Comm School District","Paul Croghan","1913110","2019-2020, 2023-2024","ia","Nodaway Valley Comm School District","Paul Croghan"
"paul croghan","1911040","2014-2018","ia","Essex Comm School District","Paul Croghan","1905940","2019-2020, 2023-2024","ia","Cam Comm School District","Paul Croghan"
"paul croghan","1911040","2014-2018","ia","Essex Comm School District","Paul Croghan","1913110","2019-2020, 2023-2024","ia","Nodaway Valley Comm School District","Paul Croghan"
"paul croghan","1918240","2013-2018","ia","East Mills","Paul Croghan","1905940","2019-2020, 2023-2024","ia","Cam Comm School District","Paul Croghan"
"paul croghan","1918240","2013-2018","ia","East Mills","Paul Croghan","1911040","2014-2018","ia","Essex Comm School District","Paul Croghan"
"paul croghan","1918240","2013-2018","ia","East Mills","Paul Croghan","1913110","2019-2020, 2023-2024","ia","Nodaway Valley Comm School District","Paul Croghan"
"paul curtis","4843720","1990-1991","tx","Uvalde Cons Isd","Paul Curtis","4827420","1992-1995, 1997","tx","Liberty Hill Isd","Paul Curtis"
"paul czerwinski","4817010","1991-1994","tx","Deweyville Isd","Paul Czerwinski","4807530","1999-2006","tx","Agua Dulce Isd","Paul Czerwinski"
"paul czerwinski","4817010","1991-1994","tx","Deweyville Isd","Paul Czerwinski","4833340","1995, 1997-1998","tx","Oakwood Isd","Paul Czerwinski"
"paul czerwinski","4833340","1995, 1997-1998","tx","Oakwood Isd","Paul Czerwinski","4807530","1999-2006","tx","Agua Dulce Isd","Paul Czerwinski"
"paul darilek","4841610","2010-2016","tx","Stockdale Isd","Paul Darilek","4824150","2017-2019","tx","Industrial Isd","Paul Darilek"
"paul darilek","4844250","2004-2009","tx","Vysehrad Isd","Paul Darilek","4824150","2017-2019","tx","Industrial Isd","Paul Darilek"
"paul darilek","4844250","2004-2009","tx","Vysehrad Isd","Paul Darilek","4841610","2010-2016","tx","Stockdale Isd","Paul Darilek"
"paul doersam","2600181","2008, 2012","mi","Arbor Academy","Paul Doersam","2600990","2011-2012","mi","Forest Academy","Paul Doersam"
"paul dorathy","2003720","2009-2018, 2021","ks","Baldwin City","Dorathy, Paul","2009000","2024","ks","Lyndon","Paul Dorathy"
"paul dorward","3604650","2010-2012","ny","Berne-Knox-Westerlo Csd","Mr. Paul Dorward","3604140","2013","ny","Beacon City Sd","Mr. Paul Dorward"
"paul evans","4807920","2002","tx","Allison Isd","Paul Evans","4842570","2003-2005","tx","Texline Isd","Paul Evans"
"paul evans","4811850","2000-2001","tx","Buckholts Isd","Paul Evans","4807920","2002","tx","Allison Isd","Paul Evans"
"paul evans","4811850","2000-2001","tx","Buckholts Isd","Paul Evans","4842570","2003-2005","tx","Texline Isd","Paul Evans"
"paul freeman","901740","2009-2011","ct","Griswold School District","paul s. freeman","901800","2012-2023","ct","Guilford School District","paul s. freeman"
"paul gagliarducci","900390","2013","ct","Bozrah School District","mr. paul gagliarducci","904140","2022","ct","Somers School District","mr. paul gagliarducci"
"paul gallagher","4211940","2008-2012","pa","Hollidaysburg Area SD","Paul Gallagher","4219830","2013","pa","Purchase Line SD","PAUL GALLAGHER"
"paul gordon","1716800","2013-2014, 2017-2018","il","Glen Ellyn Sd 41","Dr. Paul Gordon","1737170","2022-2023","il","St Charles Cusd 303","Dr. Paul Gordon"
"paul gothold","623160","2011-2014","ca","Lynwood Unified","Paul Gothold","691030","2015-2021","ca","San Diego County Office Of Education","Paul Gothold"
"paul gravley","4800231","2020-2022","tx","Fort Worth Academy Of Fine Arts","Paul Gravley","4800287","2020-2022","tx","Texas School Of The Arts","Paul Gravley"
"paul imhoff","3904431","2006-2011","oh","Mariemont City","Paul W. Imhoff","3904493","2012-2021","oh","Upper Arlington City","Paul W. Imhoff"
"paul kaiser","1800450","2010, 2012, 2014-2020","in","Beech Grove City Schools","Dr Paul Kaiser","1813080","2022-2024","in","Westfield-Washington Schools","Paul Kaiser"
"paul kasunich","4203688","2008-2009","pa","Blackhawk SD","PAUL KASUNICH","4223760","2010-2013","pa","School District","PAUL KASUNICH"
"paul kelly","4824590","2015-2020","tx","Jacksonville Isd","Paul Kelly","4834410","2022","tx","Pawnee Isd","Paul Kelly"
"paul kelly","4842060","2007-2014","tx","Taft Isd","Paul Kelly","4824590","2015-2020","tx","Jacksonville Isd","Paul Kelly"
"paul kelly","4842060","2007-2014","tx","Taft Isd","Paul Kelly","4834410","2022","tx","Pawnee Isd","Paul Kelly"
"paul ketcham","1806630","2014-2015","in","Milan Community Schools","Paul Ketcham","1800390","2016-2024","in","Batesville Community School Corp","Paul Ketcham"
"paul kinder","2905310","2003-2014, 2019, 2021","mo","Blue Springs R-Iv","PAUL KINDER","2922800","2016","mo","North Kansas City 74","PAUL KINDER"
"paul larkin","2008730","2013-2014","ks","Liberal","Larkin, Paul J.","2012150","2017-2018, 2021-2024","ks","Syracuse","Larkin, Paul"
"paul marietti","614250","2017-2019","ca","Fowler Unified","Paul Marietti","620880","2020-2022","ca","Lancaster Elementary","Paul Marietti"
"paul mcdermott","1715480","2013-2014, 2017-2020","il","Forest Ridge Sd 142","Dr. Paul McDermott","1738220","2021-2023","il","Summit Hill Sd 161","Dr. Paul McDermott"
"paul mensching","2911250","2009-2018","mo","East Buchanan Co. C-1 (025076)","PAUL MENSCHING","2913760","2019-2023","mo","Harrisonville R-Ix","PAUL MENSCHING"
"paul meyers","637350","2008-2011","ca","South Bay Union Elementary","Paul Meyers","637890","2011-2019","ca","Standard Elementary","Paul Meyers"
"paul norton","4842480","2011-2019","tx","Texarkana Isd","Paul Norton","4826470","2020-2024","tx","Lake Travis Isd","Paul Norton"
"paul omalley","1728650","2014, 2017-2018","il","Norridge Sd 80","Dr. Paul OMalley","1707980","2019-2023","il","Butler Sd 53","Dr. Paul OMalley"
"paul orlich","5509750","2018-2021","wi","Mishicot School District","Paul Orlich","5514700","2022-2024","wi","Suring Public School District","Paul Orlich"
